timestamp,user_id,username,action,resource,resource_sensitivity,status,source_ip,time_classification
2026-02-27 10:54:05,USR00276,william.perez,sql_query,Customer_Vault,high,success,192.168.174.156,unusual_hours
2026-02-27 10:54:05,USR00186,deepika.jang,api_call,PROD_DB,high,success,192.168.141.5,unusual_hours
2026-02-28 10:54:05,USR00210,charles.lopez,api_call,HRIS,high,success,192.168.184.238,business_hours
2026-02-28 10:54:05,USR00126,mark.patel,sql_query,Data_Lake,medium,success,192.168.132.241,business_hours
2026-02-28 10:54:05,USR00005,george.lim,export_data,BI_Tool,low,success,192.168.185.0,business_hours
2026-02-28 10:54:05,USR00117,richard.kelly,export_data,BI_Tool,low,success,192.168.151.51,business_hours
2026-02-28 10:54:05,USR00284,william.patel,admin_operation,Customer_Vault,high,success,192.168.235.13,business_hours
2026-02-28 10:54:05,USR00150,daniel.wagner,admin_operation,HRIS,high,success,192.168.146.76,night
2026-02-28 10:54:05,USR00105,gary.murphy,export_data,Customer_Vault,high,failure,192.168.113.148,business_hours
2026-03-01 10:54:05,USR00247,joshua.bernard,api_call,Email_Archive,medium,success,192.168.42.233,unusual_hours
2026-03-01 10:54:05,USR00057,zainab.jo,sql_query,File_Share,low,success,192.168.228.19,business_hours
2026-03-01 10:54:05,USR00046,deepika.li,export_data,Customer_Vault,high,success,192.168.224.226,night
2026-03-01 10:54:05,USR00077,neha.taylor,login,SIEM,medium,success,192.168.8.231,weekend
2026-03-01 10:54:05,USR00019,joshua.white,file_access,Data_Lake,medium,success,192.168.218.38,unusual_hours
2026-03-01 10:54:05,USR00272,ryan.davis,sql_query,Customer_Vault,high,success,192.168.244.59,business_hours
2026-03-01 10:54:05,USR00163,sofia.rao,file_access,Admin_Console,medium,success,192.168.242.168,unusual_hours
2026-03-01 10:54:05,USR00122,nisha.li,file_access,File_Share,low,success,192.168.233.244,unusual_hours
2026-03-01 10:54:05,USR00053,timothy.jo,export_data,HRIS,high,success,192.168.243.160,business_hours
2026-03-01 10:54:05,USR00143,maria.gonzalez,login,Admin_Console,medium,success,192.168.62.58,business_hours
2026-03-01 10:54:05,USR00174,pooja.romano,api_call,Customer_Vault,high,success,192.168.130.165,unusual_hours
2026-03-01 10:54:05,USR00190,donald.hoffmann,login,GL_System,high,success,192.168.181.183,business_hours
2026-03-02 10:54:05,USR00205,paul.choi,export_data,BI_Tool,low,success,192.168.235.129,unusual_hours
2026-03-02 10:54:05,USR00298,joseph.miller,login,BI_Tool,low,success,192.168.69.117,night
2026-03-02 10:54:05,USR00261,nikhil.thomas,sql_query,PROD_DB,high,success,192.168.160.251,weekend
2026-03-02 10:54:05,USR00288,arjun.dubois,sql_query,SIEM,medium,success,192.168.15.179,unusual_hours
2026-03-02 10:54:05,USR00124,david.russo,admin_operation,PROD_DB,high,success,192.168.138.24,business_hours
2026-03-03 10:54:05,USR00049,thomas.kang,export_data,PROD_DB,high,success,192.168.147.0,unusual_hours
2026-03-03 10:54:05,USR00284,william.patel,admin_operation,Data_Lake,medium,success,192.168.59.240,business_hours
2026-03-03 10:54:05,USR00152,diya.ghosh,file_access,Email_Archive,medium,success,192.168.235.33,unusual_hours
2026-03-03 10:54:05,USR00111,james.sharma,export_data,Email_Archive,medium,success,192.168.252.119,business_hours
2026-03-03 10:54:05,USR00026,stephen.bhat,api_call,Email_Archive,medium,failure,192.168.225.90,business_hours
2026-03-03 10:54:05,USR00176,nisha.sharma,sql_query,HRIS,high,success,192.168.9.122,night
2026-03-03 10:54:05,USR00204,christopher.rodriguez,sql_query,Email_Archive,medium,success,192.168.168.10,business_hours
2026-03-03 10:54:05,USR00080,david.rodriguez,admin_operation,PROD_DB,high,success,192.168.138.199,business_hours
2026-03-03 10:54:05,USR00188,meera.schmidt,export_data,HRIS,high,success,192.168.160.16,business_hours
2026-03-03 10:54:05,USR00083,ryan.thomas,file_access,GL_System,high,success,192.168.249.246,business_hours
2026-03-04 10:54:05,USR00071,richard.johnson,admin_operation,PROD_DB,high,failure,192.168.181.23,business_hours
2026-03-04 10:54:05,USR00056,william.kumar,sql_query,GL_System,high,success,192.168.117.172,unusual_hours
2026-03-04 10:54:05,USR00261,nikhil.thomas,api_call,File_Share,low,success,192.168.112.202,business_hours
2026-03-04 10:54:05,USR00105,gary.murphy,admin_operation,Email_Archive,medium,success,192.168.185.205,business_hours
2026-03-04 10:54:05,USR00082,arjun.hwang,file_access,BI_Tool,low,success,192.168.208.85,unusual_hours
2026-03-04 10:54:05,USR00204,christopher.rodriguez,export_data,File_Share,low,success,192.168.179.95,unusual_hours
2026-03-05 10:54:05,USR00050,nisha.martinez,sql_query,Data_Lake,medium,success,192.168.112.106,weekend
2026-03-05 10:54:05,USR00028,paul.singh,admin_operation,Customer_Vault,high,success,192.168.178.68,unusual_hours
2026-03-05 10:54:05,USR00083,ryan.thomas,login,PROD_DB,high,success,192.168.23.51,business_hours
2026-03-05 10:54:05,USR00086,ryan.colombo,login,HRIS,high,success,192.168.21.187,weekend
2026-03-05 10:54:05,USR00027,pooja.sullivan,admin_operation,PROD_DB,high,success,192.168.225.100,weekend
2026-03-05 10:54:05,USR00258,meera.reddy,admin_operation,PROD_DB,high,success,192.168.249.31,business_hours
2026-03-06 10:54:05,USR00063,daniel.colombo,sql_query,Data_Lake,medium,success,192.168.237.189,business_hours
2026-03-06 10:54:05,USR00197,kevin.white,export_data,File_Share,low,success,192.168.232.240,business_hours
2026-03-06 10:54:05,USR00211,rajesh.gupta,file_access,File_Share,low,success,192.168.9.230,business_hours
2026-03-06 10:54:05,USR00102,william.garcia,export_data,GL_System,high,success,192.168.239.233,business_hours
2026-03-07 10:54:05,USR00242,deepika.garcia,admin_operation,Data_Lake,medium,success,192.168.34.92,business_hours
2026-03-07 10:54:05,USR00020,karan.white,sql_query,Customer_Vault,high,success,192.168.26.192,business_hours
2026-03-07 10:54:05,USR00035,nikhil.rao,sql_query,Admin_Console,medium,success,192.168.217.111,unusual_hours
2026-03-07 10:54:05,USR00089,isha.chen,api_call,SIEM,medium,success,192.168.18.252,business_hours
2026-03-07 10:54:05,USR00103,priya.garcia,api_call,SIEM,medium,success,192.168.247.136,unusual_hours
2026-03-08 10:54:05,USR00276,william.perez,file_access,SIEM,medium,success,192.168.49.178,business_hours
2026-03-08 10:54:05,USR00057,zainab.jo,api_call,BI_Tool,low,success,192.168.222.210,business_hours
2026-03-08 10:54:05,USR00174,pooja.romano,file_access,SIEM,medium,success,192.168.211.172,business_hours
2026-03-08 10:54:05,USR00190,donald.hoffmann,export_data,HRIS,high,success,192.168.111.27,business_hours
2026-03-08 10:54:05,USR00088,william.jang,admin_operation,BI_Tool,low,success,192.168.58.212,night
2026-03-08 10:54:05,USR00142,harsh.bernard,login,Admin_Console,medium,success,192.168.15.14,business_hours
2026-03-09 10:54:05,USR00266,robert.thomas,file_access,Admin_Console,medium,success,192.168.244.25,night
2026-03-09 10:54:05,USR00143,maria.gonzalez,export_data,File_Share,low,success,192.168.7.158,business_hours
2026-03-09 10:54:05,USR00160,kevin.rao,export_data,SIEM,medium,success,192.168.17.127,business_hours
2026-03-09 10:54:05,USR00062,nisha.jones,login,Admin_Console,medium,success,192.168.150.24,business_hours
2026-03-09 10:54:05,USR00067,donald.wang,admin_operation,SIEM,medium,success,192.168.43.234,weekend
2026-03-09 10:54:05,USR00085,varun.rao,admin_operation,PROD_DB,high,failure,192.168.177.185,unusual_hours
2026-03-09 10:54:05,USR00206,fatima.gupta,file_access,File_Share,low,success,192.168.34.4,business_hours
2026-03-09 10:54:05,USR00007,robert.smith,sql_query,Admin_Console,medium,success,192.168.24.45,business_hours
2026-03-09 10:54:05,USR00004,diya.anderson,sql_query,BI_Tool,low,success,192.168.66.200,unusual_hours
2026-03-10 10:54:05,USR00219,eric.iyer,api_call,HRIS,high,success,192.168.28.197,business_hours
2026-03-10 10:54:05,USR00004,diya.anderson,admin_operation,Customer_Vault,high,success,192.168.49.228,weekend
2026-03-10 10:54:05,USR00069,nikhil.jang,api_call,PROD_DB,high,success,192.168.104.208,night
2026-03-10 10:54:05,USR00083,ryan.thomas,file_access,Data_Lake,medium,success,192.168.216.140,unusual_hours
2026-03-10 10:54:05,USR00220,arjun.hwang,export_data,Email_Archive,medium,success,192.168.244.40,unusual_hours
2026-03-10 10:54:05,USR00252,nadia.singh,export_data,File_Share,low,success,192.168.123.26,business_hours
2026-03-10 10:54:05,USR00041,matthew.huang,file_access,BI_Tool,low,success,192.168.170.3,unusual_hours
2026-03-10 10:54:05,USR00267,jeffrey.ramirez,login,SIEM,medium,success,192.168.40.0,unusual_hours
2026-03-11 10:54:05,USR00158,arjun.sanchez,login,Admin_Console,medium,success,192.168.148.54,business_hours
2026-03-11 10:54:05,USR00145,daniel.davis,api_call,Admin_Console,medium,success,192.168.223.199,business_hours
2026-03-11 10:54:05,USR00051,meera.quinn,api_call,Data_Lake,medium,success,192.168.40.223,unusual_hours
2026-03-11 10:54:05,USR00284,william.patel,admin_operation,PROD_DB,high,success,192.168.144.242,business_hours
2026-03-11 10:54:05,USR00177,timothy.mishra,admin_operation,PROD_DB,high,success,192.168.197.18,unusual_hours
2026-03-12 10:54:05,USR00141,richard.yang,login,HRIS,high,success,192.168.192.67,business_hours
2026-03-12 10:54:05,USR00206,fatima.gupta,login,PROD_DB,high,success,192.168.56.65,business_hours
2026-03-13 10:54:05,USR00222,jason.rizzo,export_data,Data_Lake,medium,success,192.168.153.28,business_hours
2026-03-13 10:54:05,USR00239,kevin.xu,api_call,SIEM,medium,success,192.168.190.57,business_hours
2026-03-13 10:54:05,USR00210,charles.lopez,sql_query,Email_Archive,medium,success,192.168.43.158,business_hours
2026-03-13 10:54:05,USR00077,neha.taylor,sql_query,GL_System,high,success,192.168.38.36,business_hours
2026-03-13 10:54:05,USR00091,steven.thompson,export_data,Admin_Console,medium,success,192.168.245.218,night
2026-03-13 10:54:05,USR00018,meera.burke,file_access,Email_Archive,medium,success,192.168.111.217,night
2026-03-13 10:54:05,USR00133,fatima.patel,sql_query,File_Share,low,success,192.168.220.44,business_hours
2026-03-14 10:54:05,USR00288,arjun.dubois,login,HRIS,high,success,192.168.237.204,business_hours
2026-03-14 10:54:05,USR00166,amara.smith,sql_query,Customer_Vault,high,success,192.168.176.41,unusual_hours
2026-03-14 10:54:05,USR00038,aisha.kim,sql_query,GL_System,high,success,192.168.110.214,business_hours
2026-03-14 10:54:05,USR00272,ryan.davis,file_access,Admin_Console,medium,success,192.168.84.80,business_hours
2026-03-14 10:54:05,USR00224,larry.sanchez,api_call,Admin_Console,medium,success,192.168.18.203,unusual_hours
2026-03-15 10:54:05,USR00010,jacob.patel,file_access,GL_System,high,success,192.168.101.129,business_hours
2026-03-15 10:54:05,USR00105,gary.murphy,admin_operation,Data_Lake,medium,success,192.168.225.159,night
2026-03-15 10:54:05,USR00196,anjali.jackson,sql_query,BI_Tool,low,success,192.168.20.34,business_hours
2026-03-15 10:54:05,USR00170,sophia.smith,admin_operation,Customer_Vault,high,success,192.168.81.114,business_hours
2026-03-15 10:54:05,USR00211,rajesh.gupta,sql_query,Data_Lake,medium,failure,192.168.212.201,unusual_hours
2026-03-15 10:54:05,USR00204,christopher.rodriguez,login,Customer_Vault,high,success,192.168.207.239,business_hours
2026-03-15 10:54:05,USR00135,pooja.murphy,export_data,Customer_Vault,high,success,192.168.120.252,business_hours
2026-03-15 10:54:05,USR00084,aditya.gupta,admin_operation,Customer_Vault,high,success,192.168.23.60,business_hours
2026-03-15 10:54:05,USR00200,joseph.guo,sql_query,Data_Lake,medium,success,192.168.155.88,business_hours
2026-03-15 10:54:05,USR00221,rajesh.smith,file_access,File_Share,low,success,192.168.47.227,business_hours
2026-03-15 10:54:05,USR00086,ryan.colombo,admin_operation,Data_Lake,medium,success,192.168.154.19,night
2026-03-16 10:54:05,USR00106,sanjana.quinn,sql_query,Email_Archive,medium,success,192.168.81.157,business_hours
2026-03-16 10:54:05,USR00145,daniel.davis,file_access,File_Share,low,success,192.168.149.47,business_hours
2026-03-16 10:54:05,USR00033,michael.sharma,admin_operation,File_Share,low,success,192.168.11.244,business_hours
2026-03-16 10:54:05,USR00047,george.clark,admin_operation,HRIS,high,success,192.168.241.61,business_hours
2026-03-16 10:54:05,USR00167,michael.kelly,file_access,Data_Lake,medium,success,192.168.145.152,business_hours
2026-03-16 10:54:05,USR00296,joseph.taylor,admin_operation,Data_Lake,medium,success,192.168.71.22,unusual_hours
2026-03-16 10:54:05,USR00293,gary.kang,export_data,BI_Tool,low,success,192.168.44.226,night
2026-03-16 10:54:05,USR00137,jason.dubois,admin_operation,SIEM,medium,success,192.168.40.117,business_hours
2026-03-16 10:54:05,USR00159,fatima.lee,file_access,Data_Lake,medium,success,192.168.121.104,night
2026-03-17 10:54:05,USR00260,sofia.lewis,sql_query,Email_Archive,medium,success,192.168.230.198,unusual_hours
2026-03-17 10:54:05,USR00163,sofia.rao,admin_operation,HRIS,high,success,192.168.9.244,business_hours
2026-03-17 10:54:05,USR00093,nadia.muller,admin_operation,GL_System,high,success,192.168.67.87,weekend
2026-03-17 10:54:05,USR00184,vikram.williams,login,SIEM,medium,success,192.168.217.25,unusual_hours
2026-03-17 10:54:05,USR00157,shruti.rossi,export_data,HRIS,high,success,192.168.63.36,business_hours
2026-03-17 10:54:05,USR00256,timothy.fischer,file_access,Email_Archive,medium,success,192.168.152.53,unusual_hours
2026-03-17 10:54:05,USR00180,nikhil.rodriguez,export_data,GL_System,high,success,192.168.156.249,unusual_hours
2026-03-17 10:54:05,USR00032,pooja.martin,sql_query,Admin_Console,medium,success,192.168.61.199,business_hours
2026-03-17 10:54:05,USR00141,richard.yang,sql_query,SIEM,medium,success,192.168.165.33,business_hours
2026-03-17 10:54:05,USR00175,aditya.chen,sql_query,HRIS,high,success,192.168.92.84,business_hours
2026-03-18 10:54:05,USR00190,donald.hoffmann,admin_operation,Data_Lake,medium,success,192.168.142.85,business_hours
2026-03-18 10:54:05,USR00125,kenneth.verma,file_access,Email_Archive,medium,success,192.168.198.84,business_hours
2026-03-19 10:54:05,USR00036,nicholas.harris,export_data,PROD_DB,high,success,192.168.16.5,business_hours
2026-03-19 10:54:05,USR00129,sanjana.burke,login,File_Share,low,success,192.168.158.246,unusual_hours
2026-03-19 10:54:05,USR00182,ronald.bhat,file_access,BI_Tool,low,failure,192.168.54.101,business_hours
2026-03-19 10:54:05,USR00175,aditya.chen,admin_operation,PROD_DB,high,success,192.168.209.201,business_hours
2026-03-19 10:54:05,USR00060,vikram.gonzalez,export_data,Data_Lake,medium,success,192.168.100.115,business_hours
2026-03-20 10:54:05,USR00195,mark.becker,login,Email_Archive,medium,success,192.168.40.140,business_hours
2026-03-20 10:54:05,USR00100,aisha.hernandez,export_data,Email_Archive,medium,success,192.168.54.168,unusual_hours
2026-03-20 10:54:05,USR00210,charles.lopez,file_access,BI_Tool,low,success,192.168.243.109,business_hours
2026-03-21 10:54:05,USR00041,matthew.huang,login,BI_Tool,low,success,192.168.181.199,business_hours
2026-03-21 10:54:05,USR00190,donald.hoffmann,login,PROD_DB,high,success,192.168.115.141,business_hours
2026-03-21 10:54:05,USR00008,thomas.iyer,sql_query,PROD_DB,high,success,192.168.204.238,business_hours
2026-03-21 10:54:05,USR00099,maria.bianchi,sql_query,GL_System,high,success,192.168.50.202,business_hours
2026-03-21 10:54:05,USR00163,sofia.rao,login,Email_Archive,medium,success,192.168.61.118,business_hours
2026-03-21 10:54:05,USR00299,leila.lee,sql_query,Data_Lake,medium,success,192.168.232.70,business_hours
2026-03-22 10:54:05,USR00141,richard.yang,sql_query,Admin_Console,medium,success,192.168.55.231,business_hours
2026-03-22 10:54:05,USR00174,pooja.romano,file_access,Admin_Console,medium,success,192.168.48.111,night
2026-03-22 10:54:05,USR00081,isha.ghosh,admin_operation,BI_Tool,low,success,192.168.66.52,business_hours
2026-03-22 10:54:05,USR00093,nadia.muller,admin_operation,File_Share,low,success,192.168.97.182,unusual_hours
2026-03-22 10:54:05,USR00055,neha.johnson,sql_query,Data_Lake,medium,success,192.168.14.19,business_hours
2026-03-22 10:54:05,USR00272,ryan.davis,file_access,GL_System,high,success,192.168.23.176,business_hours
2026-03-22 10:54:05,USR00213,riya.colombo,login,Email_Archive,medium,success,192.168.2.186,business_hours
2026-03-22 10:54:05,USR00147,anthony.davis,login,BI_Tool,low,success,192.168.246.250,night
2026-03-23 10:54:05,USR00191,robert.nair,sql_query,Email_Archive,medium,success,192.168.110.206,weekend
2026-03-23 10:54:05,USR00173,christopher.meyer,api_call,GL_System,high,success,192.168.108.135,business_hours
2026-03-23 10:54:05,USR00290,thomas.sharma,file_access,Data_Lake,medium,success,192.168.107.19,night
2026-03-23 10:54:05,USR00076,stephen.guo,sql_query,BI_Tool,low,success,192.168.18.224,business_hours
2026-03-23 10:54:05,USR00188,meera.schmidt,sql_query,Admin_Console,medium,success,192.168.20.235,business_hours
2026-03-23 10:54:05,USR00129,sanjana.burke,api_call,File_Share,low,success,192.168.154.122,business_hours
2026-03-23 10:54:05,USR00156,amitabh.white,sql_query,Email_Archive,medium,success,192.168.98.178,business_hours
2026-03-24 10:54:05,USR00089,isha.chen,login,HRIS,high,success,192.168.135.158,night
2026-03-24 10:54:05,USR00138,pooja.lewis,file_access,Customer_Vault,high,success,192.168.199.116,weekend
2026-03-24 10:54:05,USR00087,aditya.taylor,api_call,BI_Tool,low,success,192.168.11.24,business_hours
2026-03-24 10:54:05,USR00183,kenneth.johnson,api_call,Customer_Vault,high,success,192.168.49.101,business_hours
2026-03-24 10:54:05,USR00004,diya.anderson,login,HRIS,high,success,192.168.229.45,business_hours
2026-03-24 10:54:05,USR00257,ryan.verma,file_access,Admin_Console,medium,success,192.168.170.92,business_hours
2026-03-25 10:54:05,USR00241,amitabh.harris,sql_query,GL_System,high,success,192.168.40.15,business_hours
2026-03-25 10:54:05,USR00196,anjali.jackson,export_data,HRIS,high,success,192.168.102.112,night
2026-03-26 10:54:05,USR00030,yuki.meyer,sql_query,HRIS,high,success,192.168.115.95,business_hours
2026-03-26 10:54:05,USR00007,robert.smith,login,Email_Archive,medium,success,192.168.166.248,weekend
2026-03-26 10:54:05,USR00064,zainab.pillai,export_data,Email_Archive,medium,success,192.168.253.181,unusual_hours
2026-03-26 10:54:05,USR00083,ryan.thomas,export_data,Admin_Console,medium,success,192.168.235.153,business_hours
2026-03-26 10:54:05,USR00092,charles.sullivan,export_data,Email_Archive,medium,success,192.168.237.15,business_hours
2026-03-26 10:54:05,USR00172,anjali.jo,file_access,HRIS,high,success,192.168.176.49,business_hours
2026-03-27 10:54:05,USR00146,pooja.clark,admin_operation,Email_Archive,medium,success,192.168.245.222,business_hours
2026-03-27 10:54:05,USR00231,rajesh.pillai,export_data,HRIS,high,success,192.168.191.242,business_hours
2026-03-27 10:54:05,USR00223,nadia.quinn,export_data,PROD_DB,high,success,192.168.43.110,night
2026-03-28 10:54:05,USR00265,jacob.lee,file_access,SIEM,medium,success,192.168.241.100,business_hours
2026-03-28 10:54:05,USR00155,varun.colombo,api_call,Customer_Vault,high,success,192.168.24.238,night
2026-03-28 10:54:05,USR00133,fatima.patel,export_data,BI_Tool,low,success,192.168.40.67,business_hours
2026-03-28 10:54:05,USR00036,nicholas.harris,file_access,PROD_DB,high,success,192.168.135.52,business_hours
2026-03-28 10:54:05,USR00284,william.patel,sql_query,PROD_DB,high,failure,192.168.124.72,weekend
2026-03-28 10:54:05,USR00044,pooja.mishra,export_data,SIEM,medium,success,192.168.37.168,night
2026-03-28 10:54:05,USR00279,nadia.reilly,sql_query,Data_Lake,medium,success,192.168.94.34,business_hours
2026-03-28 10:54:05,USR00125,kenneth.verma,api_call,GL_System,high,success,192.168.93.127,business_hours
2026-03-29 10:54:05,USR00254,james.kumar,export_data,BI_Tool,low,success,192.168.223.137,unusual_hours
2026-03-29 10:54:05,USR00007,robert.smith,api_call,SIEM,medium,success,192.168.121.240,unusual_hours
2026-03-29 10:54:05,USR00066,ronald.martin,sql_query,SIEM,medium,success,192.168.122.128,unusual_hours
2026-03-29 10:54:05,USR00239,kevin.xu,admin_operation,HRIS,high,success,192.168.21.119,unusual_hours
2026-03-29 10:54:05,USR00215,nikhil.choi,export_data,SIEM,medium,success,192.168.20.40,business_hours
2026-03-29 10:54:05,USR00221,rajesh.smith,file_access,HRIS,high,success,192.168.20.192,unusual_hours
2026-03-29 10:54:05,USR00206,fatima.gupta,file_access,PROD_DB,high,success,192.168.192.194,business_hours
2026-03-29 10:54:05,USR00236,harsh.connor,admin_operation,Data_Lake,medium,success,192.168.219.104,business_hours
2026-03-29 10:54:05,USR00165,paul.o'brien,file_access,File_Share,low,success,192.168.157.193,business_hours
2026-03-29 10:54:05,USR00242,deepika.garcia,file_access,HRIS,high,success,192.168.76.133,business_hours
2026-03-29 10:54:05,USR00204,christopher.rodriguez,sql_query,PROD_DB,high,success,192.168.115.252,business_hours
2026-03-30 10:54:05,USR00231,rajesh.pillai,api_call,SIEM,medium,success,192.168.160.81,business_hours
2026-03-30 10:54:05,USR00283,thomas.meyer,login,Admin_Console,medium,success,192.168.187.119,business_hours
2026-03-30 10:54:05,USR00036,nicholas.harris,export_data,Data_Lake,medium,success,192.168.119.28,unusual_hours
2026-03-30 10:54:05,USR00131,david.yang,login,SIEM,medium,success,192.168.251.194,business_hours
2026-03-30 10:54:05,USR00228,anthony.clark,admin_operation,PROD_DB,high,success,192.168.28.149,business_hours
2026-03-30 10:54:05,USR00100,aisha.hernandez,api_call,Data_Lake,medium,success,192.168.130.127,unusual_hours
2026-03-30 10:54:05,USR00238,robert.martinez,api_call,GL_System,high,success,192.168.152.175,business_hours
2026-03-30 10:54:05,USR00172,anjali.jo,api_call,BI_Tool,low,success,192.168.207.243,business_hours
2026-03-30 10:54:05,USR00252,nadia.singh,admin_operation,SIEM,medium,success,192.168.52.94,business_hours
2026-03-30 10:54:05,USR00141,richard.yang,export_data,GL_System,high,success,192.168.99.99,business_hours
2026-03-30 10:54:05,USR00290,thomas.sharma,api_call,GL_System,high,success,192.168.44.202,night
2026-03-30 10:54:05,USR00254,james.kumar,admin_operation,PROD_DB,high,success,192.168.113.198,business_hours
2026-03-30 10:54:05,USR00104,jeffrey.ghosh,login,Data_Lake,medium,success,192.168.222.157,unusual_hours
2026-03-30 10:54:05,USR00211,rajesh.gupta,export_data,File_Share,low,success,192.168.177.66,business_hours
2026-03-30 10:54:05,USR00231,rajesh.pillai,file_access,File_Share,low,failure,192.168.211.192,business_hours
2026-03-31 10:54:05,USR00020,karan.white,login,HRIS,high,success,192.168.179.177,business_hours
2026-03-31 10:54:05,USR00071,richard.johnson,api_call,Admin_Console,medium,success,192.168.228.193,unusual_hours
2026-03-31 10:54:05,USR00143,maria.gonzalez,login,GL_System,high,success,192.168.16.203,business_hours
2026-03-31 10:54:05,USR00171,xiulan.schulz,login,Data_Lake,medium,failure,192.168.201.127,business_hours
2026-03-31 10:54:05,USR00242,deepika.garcia,file_access,File_Share,low,success,192.168.218.236,business_hours
2026-03-31 10:54:05,USR00242,deepika.garcia,sql_query,Customer_Vault,high,success,192.168.74.52,night
2026-03-31 10:54:05,USR00209,nikhil.martinez,sql_query,HRIS,high,failure,192.168.161.237,night
2026-04-01 10:54:05,USR00075,timothy.huang,admin_operation,File_Share,low,success,192.168.85.136,business_hours
2026-04-01 10:54:05,USR00208,sanjana.moore,admin_operation,BI_Tool,low,success,192.168.14.159,business_hours
2026-04-01 10:54:05,USR00077,neha.taylor,export_data,Data_Lake,medium,success,192.168.143.37,unusual_hours
2026-04-01 10:54:05,USR00069,nikhil.jang,sql_query,SIEM,medium,success,192.168.35.253,business_hours
2026-04-01 10:54:05,USR00100,aisha.hernandez,export_data,BI_Tool,low,success,192.168.127.38,night
2026-04-01 10:54:05,USR00087,aditya.taylor,api_call,File_Share,low,success,192.168.60.125,business_hours
2026-04-01 10:54:05,USR00260,sofia.lewis,sql_query,Email_Archive,medium,success,192.168.12.128,unusual_hours
2026-04-01 10:54:05,USR00066,ronald.martin,login,PROD_DB,high,success,192.168.68.204,weekend
2026-04-01 10:54:05,USR00077,neha.taylor,sql_query,Email_Archive,medium,success,192.168.99.201,weekend
2026-04-01 10:54:05,USR00295,james.sun,admin_operation,Customer_Vault,high,success,192.168.131.120,unusual_hours
2026-04-01 10:54:05,USR00243,mark.sanchez,export_data,Data_Lake,medium,success,192.168.17.198,business_hours
2026-04-01 10:54:05,USR00295,james.sun,sql_query,Email_Archive,medium,success,192.168.58.173,business_hours
2026-04-02 10:54:05,USR00152,diya.ghosh,export_data,Email_Archive,medium,success,192.168.122.35,business_hours
2026-04-02 10:54:05,USR00014,david.thomas,admin_operation,GL_System,high,success,192.168.131.49,unusual_hours
2026-04-02 10:54:05,USR00091,steven.thompson,export_data,Customer_Vault,high,success,192.168.114.222,weekend
2026-04-02 10:54:05,USR00270,robert.ramirez,api_call,Customer_Vault,high,success,192.168.87.161,business_hours
2026-04-02 10:54:05,USR00276,william.perez,login,SIEM,medium,success,192.168.94.160,business_hours
2026-04-02 10:54:05,USR00150,daniel.wagner,api_call,Admin_Console,medium,success,192.168.66.225,night
2026-04-02 10:54:05,USR00044,pooja.mishra,login,BI_Tool,low,success,192.168.160.24,business_hours
2026-04-02 10:54:05,USR00099,maria.bianchi,login,SIEM,medium,success,192.168.209.153,night
2026-04-02 10:54:05,USR00264,elena.johnson,api_call,BI_Tool,low,success,192.168.41.103,business_hours
2026-04-03 10:54:05,USR00053,timothy.jo,admin_operation,GL_System,high,success,192.168.80.86,business_hours
2026-04-03 10:54:05,USR00162,thomas.russo,admin_operation,GL_System,high,success,192.168.88.32,business_hours
2026-04-03 10:54:05,USR00219,eric.iyer,admin_operation,PROD_DB,high,success,192.168.126.128,night
2026-04-03 10:54:05,USR00175,aditya.chen,sql_query,File_Share,low,success,192.168.226.159,unusual_hours
2026-04-04 10:54:05,USR00251,jonathan.robinson,admin_operation,Customer_Vault,high,success,192.168.65.98,business_hours
2026-04-04 10:54:05,USR00035,nikhil.rao,login,Data_Lake,medium,success,192.168.38.111,business_hours
2026-04-04 10:54:05,USR00002,kenneth.moore,sql_query,SIEM,medium,success,192.168.61.45,business_hours
2026-04-04 10:54:05,USR00170,sophia.smith,file_access,Customer_Vault,high,success,192.168.153.187,weekend
2026-04-04 10:54:05,USR00287,nisha.ferrari,sql_query,Admin_Console,medium,success,192.168.172.129,business_hours
2026-04-04 10:54:05,USR00041,matthew.huang,sql_query,File_Share,low,failure,192.168.60.70,business_hours
2026-04-04 10:54:05,USR00063,daniel.colombo,api_call,Data_Lake,medium,failure,192.168.17.28,unusual_hours
2026-04-04 10:54:05,USR00282,raja.romano,api_call,PROD_DB,high,success,192.168.134.137,night
2026-04-04 10:54:05,USR00077,neha.taylor,api_call,SIEM,medium,success,192.168.242.139,business_hours
2026-04-04 10:54:05,USR00027,pooja.sullivan,file_access,BI_Tool,low,success,192.168.45.221,business_hours
2026-04-04 10:54:05,USR00255,jason.lim,login,Email_Archive,medium,success,192.168.150.68,business_hours
2026-04-05 10:54:05,USR00193,christopher.kang,api_call,GL_System,high,success,192.168.253.126,business_hours
2026-04-05 10:54:05,USR00185,anthony.thompson,login,Data_Lake,medium,success,192.168.148.235,night
2026-04-05 10:54:05,USR00013,jonathan.jackson,file_access,Admin_Console,medium,success,192.168.137.8,business_hours
2026-04-05 10:54:05,USR00197,kevin.white,file_access,Email_Archive,medium,success,192.168.219.84,unusual_hours
2026-04-05 10:54:05,USR00009,aditya.burke,export_data,Email_Archive,medium,success,192.168.22.43,business_hours
2026-04-05 10:54:05,USR00042,kenneth.sanchez,admin_operation,BI_Tool,low,success,192.168.144.50,unusual_hours
2026-04-05 10:54:05,USR00289,rajesh.jang,export_data,GL_System,high,success,192.168.183.183,business_hours
